teks_klaim,label
"“Bukan virus corona yang membunuh banyak orang, tapi perekonomian.”",false
Pedoman Pusat Pengendalian dan Pencegahan Penyakit (CDC) yang mencantumkan COVID-19 pada sertifikat kematian tanpa adanya tes mengakibatkan jumlah kasus berlebih.,false
Studi: Operasi yang lebih berisiko untuk sakit punggung meningkatkan biaya,true
City meminta hakim untuk membiarkan kasus terhadap pembuat OxyContin dilanjutkan.,true
Karantina di 2 universitas LA di tengah wabah campak di AS.,true
"Seorang pria malang entah bagaimana kepalanya tersangkut di vagina istrinya saat berhubungan seks, mengakibatkan pasangan tersebut dirawat di rumah sakit.",false
"""Sarah Silverman Berkata Senator Rand Paul, R-Ky., telah menyatakan bahwa mendukung """"hak atas layanan kesehatan ... berarti Anda percaya pada perbudakan.""",true
"""Kepala polisi Milwaukee dapat memecat petugas"" ""pada dasarnya tanpa alasan.""",false
Notre Dame: Kekhawatiran pemimpin mendorong peraturan pembersihan dan peralatan baru.,true
Tentang mengizinkan komisi merger sekolah Shelby County untuk menyelesaikan pekerjaan sebelum mengizinkan undang-undang merger baru.,false
"""Angkatan Laut Amerika Serikat mengumumkan bahwa mereka menamakan kapal itu""""USS Tig Ol Bitties"""" setelah pemungutan suara online.""",false
Kampanye kotak surat membantu warga Afghanistan mengatasi perang diam-diam terkait kesehatan mental.,true
"Warrick Dunn memulai program amal untuk menampung keluarga dengan orang tua tunggal untuk menghormati ibunya, seorang petugas polisi yang terbunuh saat dia masih remaja.",true
Studi: Kapsul jahe meredakan mual kemoterapi,true
"""Orang Amerika untuk Kemakmuran: Florida Berkata """"Agenda energi 'Bayar Lebih Banyak' dari Patrick Murphy berarti Anda dapat membayar $500 lagi setahun untuk tagihan listrik Anda!""",false
Salah satu antidepresan terbukti mengendalikan berat badan selama penelitian 2 tahun,true
Sekolah kedokteran Washington menerima $50 juta untuk institut otak.,true
Pengadilan Kolombia menjunjung tinggi persyaratan untuk memulai kembali fumigasi koka udara.,true
"""Antibiotik membunuh virus corona""",false
Kepala WHO ‘sangat terdorong’ oleh penurunan kasus Ebola di Kongo.,true
Tingkat aborsi menurun pada masa kepresidenan Partai Demokrat dan meningkat pada masa pemerintahan Partai Republik.,false
Meryl Streep bertepuk tangan untuk Roman Polanski di Academy Awards pada tahun 2003.,true
Cacing tambang parasit penghisap darah dapat membantu membuat jutaan orang menjadi lebih sehat,false
Mattel merilis “Public Assistance Barbie” untuk liburan.,false
Penduduk Bangsa Navajo masih menjalani lockdown paling ketat.,true
Cangkir mie instan menimbulkan bahaya mematikan bagi konsumen karena lapisan lilin pada cangkirnya.,false
"""Donald Trump Mengatakan platform imigrasi Hillary Clinton akan """"menciptakan perbatasan yang benar-benar terbuka.""",false
Robot baru dapat memudahkan operasi prostat bagi warga Oklahoma,false
Beberapa obat kumur dapat membantu mengekang virus corona,false
Hakim menolak gugatan atas rilis data vaksinasi.,true
Seorang pria didakwa DUI karena minum terlalu banyak kafein.,false
UNH mendapat hibah untuk membantu penyidik ​​pelecehan seksual anak.,true
Lebih dari separuh penerima kupon makanan saat ini adalah anak-anak.,true
Bagaimana Probiotik Dapat Membantu Depresi,true
Pemerintahan Trump berupaya memantau postingan media sosial penerima disabilitas.,true
Penduduk Florida terus berkumpul di pantai setempat meskipun ada pandemi COVID-19.,true
"'Murder Hornets', dengan sengatan yang dapat membunuh, mendarat di AS.",true
"""Pembunuhan besar-besaran terhadap petani kulit putih sedang terjadi di Afrika Selatan.""",false
"Italia terkena dampak paling parah, kata para ahli, hanya karena mereka memiliki populasi tertua di Eropa.",true
Kasus bunuh diri yang nyata memperbaharui kekhawatiran akan berakhirnya hotline Minnesota.,true
Penjaga Texas Andrew Jones didiagnosis menderita leukemia.,true
Sebuah video menangkap seekor kucing dengan suara mengeong yang sangat dalam.,false
"Di kamp-kamp perbatasan, warga Suriah bergantung pada dokter yang bertugas di truk dan tenda.",true
Pesan tersebut mengklaim bahwa penyanyi Shakira adalah seorang tamu di MTV dan selama segmen panggilan telepon langsung menolak untuk berbicara dengan penelepon Israel.  Dia dikutip mengatakan bahwa dia lebih suka babi mendengarkan musiknya daripada orang Israel.  eRumor mendorong boikot terhadap musik Shakira.,false
Penyakit wasting kronis ditemukan pada kawanan 2 ekor rusa Douglas County.,true
Keluarga di Pennsylvania menuntut penyelidikan terhadap kanker langka.,true
"""Para ilmuwan mengatakan kepada kita bahwa kita bisa mendapatkan obat untuk penyakit Alzheimer dalam 10 tahun"" jika bukan karena """" regulator yang terlalu bersemangat, pajak yang berlebihan, dan litigator yang serakah.""",false
Uji coba terbaru dalam litigasi bedak J&J sedang berlangsung di California.,true
“Ada “banyak” vaksin yang tidak mencegah penyakit mematikan dan melumpuhkan.”,false
Studi menunjukkan pentingnya perawatan kanker yang berkualitas,true
Ganja medis secara signifikan lebih aman untuk lansia dengan nyeri kronis dibandingkan Opioid,false
New Mexico akan meningkatkan pengeluaran Medicaid untuk kesehatan mental.,true
"OBAT EKSPERIMENTAL VISTUSertiB DAPAT MENGECILKAN TUMO PADA 50% PASIEN KANKER OVARIUM, STUDI MENYARANKAN",false
"""Mariyuana """"kurang beracun"""" dibandingkan alkohol.""",true
Rekaman video menunjukkan anak-anak di sebuah sekolah Muslim di Philadlephia menyanyikan sebuah lagu yang liriknya mengandung gambaran kekerasan.,true
Kritikus memprotes usulan pengeboran di kawasan perlindungan Arktik di Alaska.,true
Wasting kronis dikonfirmasi pada rusa penangkaran di Clark County.,true
Obat Psoriasis J&J Menunjukkan Janji dalam Studi,false
Kelompok advokasi anak: Anak-anak di 173 negara kini menjadi lebih baik.,true
Diperkirakan hampir 40 persen dari seluruh senjata yang dijual di Amerika dijual oleh penjual swasta tanpa izin baik secara online atau melalui pameran senjata.,false
Berry 'super' dapat membantu meningkatkan daya ingat dan kesehatan jantung,false
Mantan Presiden Jimmy Carter merayakan ulang tahun ke-95.,true
Toko ganja medis keenam dibuka minggu ini di ND.,true
Brasil beralih ke industri lokal untuk membuat ventilator ketika pesanan dari Tiongkok menurun.,true
Orang Amerika kebal terhadap virus Zika.,false
Berapa Lama Novel Virus Corona Bisa Hidup di Permukaan? Suhu dan Cahaya Membuat Perbedaan Besar,true
Minnesota membatasi pergerakan rusa peternakan untuk mengekang penyakit.,true
"Tidak banyak yang berhasil untuk mengatasi mual di pagi hari, demikian temuan penelitian",false
"""Kaum muda """"memiliki peluang lebih besar untuk terbunuh oleh vaksin HPV dibandingkan COVID-19.”""",false
Gen mutan terkait dengan jenis TBC paling parah.,true
'Viagra Wanita' Dapat Mengobati Hasrat Seksual yang Rendah,true
Saya tidak pernah mendukung pembatasan dan perdagangan.,true
Keluarga Sackler dari Purdue berjuang melawan kasus opioid Massachusetts yang 'menghasut'.,true
Pemenang Nobel perdamaian menuntut tindakan terhadap pelecehan seksual.,true
Delapan puluh tiga petugas penegak hukum telah tewas saat menjalankan tugas tahun ini. Dua puluh empat dari mereka ditembak dan dibunuh dengan darah dingin.,true
"Donald Trump mengatakan di masa lalu, para pengunjuk rasa diperlakukan dengan kasar dan dibawa dengan tandu.",true
Tentang kemungkinan menaikkan usia pensiun Jaminan Sosial.,false
Pemindaian otak akurat dalam mengenali autisme: penelitian di AS,false
Dokter Jerman kembali didenda karena larangan iklan aborsi.,true
“Dr. Fauci: Tidak ada alasan untuk memakai masker.”,false
Momok penyakit di Tonga setelah Topan Ian melanda pulau-pulau.,true
King County mengonfirmasi kasus ketujuh penyakit paru-paru terkait vaping.,true
Tes darah baru mendeteksi kanker pankreas stadium awal,false
"""Sejak 11 September 2001, """"270.000 orang Amerika tewas akibat tembakan di rumah mereka.""",true
"""Ketentuan dalam undang-undang reformasi layanan kesehatan mengenai konseling akhir hidup bagi warga lanjut usia tidak """"sepenuhnya bersifat sukarela.""",false
"Wabah virus corona di London sudah tidak stabil, kata Inggris.",true
Pola makan yang terbukti mengurangi risiko stroke juga dapat menurunkan risiko depresi,false
Malnutrisi dan penyakit meningkat di Korea Utara: organisasi bantuan.,true
Apa arti “terbukti secara klinis” bagi sebuah produk kecantikan,true
“Banyak ungkapan terkini yang tercantum dalam artikel “Kehidupan di tahun 1500-an” muncul dari kondisi kehidupan biasa di era itu.,false
Pejabat kesehatan memperingatkan tentang peningkatan penyakit kutu.,true
Northwestern Medicine menawarkan Pengobatan Terobosan Minimal Invasif baru untuk Pembesaran Prostat,false
Ilmuwan Bingung Tentang Keberhasilan Kecil Vaksin AIDS,true
"""Klaim Joe Biden mengatakan""""batubara lebih berbahaya daripada teroris.""",false
Satuan Tugas Narkoba Facebook yang baru memantau semua postingan dan melaporkan aktivitas narkoba ilegal kepada pihak berwenang.,false
Saran jangka panjang dari dokter: Periksakan diri Anda sebelum maraton.,true
Sabu dan penjara yang penuh sesak: masalah meningkat di kota minyak Irak.,true
"""Kita berada pada angka kematian per kapita terendah... Di sebagian besar negara, angka kematian per kapita adalah 60 per 100.000. Kita berada pada angka 29.""",false
Tes Cairan Tulang Belakang Ditemukan untuk Memprediksi Alzheimer,false
Sebuah foto kecelakaan sepeda motor yang fatal memperlihatkan malaikat atau hantu korban.,false
Terapi gen eksperimental meningkatkan penglihatan pada pasien yang mengalami kebutaan.,true
Ganja Dapat Membantu Penderita HIV Mempertahankan Stamina Mental Lebih Lama,false
"Jika Anda menggunakan pohon Natal asli, Anda berisiko membawa kutu pembawa penyakit Lyme ke rumah Anda.",false
Steve Burns dari acara TV 'Blue's Clues' meninggal karena overdosis heroin.,false
"Berdasarkan perintah eksekutif, “insulin yang mahal berubah dari harga yang sangat mahal menjadi uang yang sangat sedikit… terutama (untuk) para lansia kita.”",false
Seorang sheriff Arizona menepis keluhan para tahanan tentang panasnya cuaca dengan menyatakan bahwa tentara yang bertugas di Irak juga menghadapi kondisi serupa.,true
Kita kehilangan rata-rata 90 orang Amerika setiap hari karena senjata.,true
Bintang sepak bola Utah mengatasi tantangan sebagai atlet yang terang-terangan gay.,true
Klub sepak bola mempertimbangkan opsi bagi pemegang tiket musiman.,true
Video memperlihatkan calon presiden dari Partai Demokrat terdiam selama 20 detik saat mendiskusikan apakah ada di antara mereka yang memulai bisnis.,false
Lebih banyak bayi yang meninggal karena aborsi dalam dua hari dibandingkan jumlah kematian akibat virus corona sejauh ini,false
"Bola emas di atas tiang bendera militer berisi pisau cukur, korek api, dan peluru.",false
Sebagian besar kota di Tiongkok utara gagal memenuhi target kabut asap musim dingin: data.,true
"Tiga pria Florida ditangkap karena memakan daging manusia, sebuah praktik yang mereka klaim dapat menyembuhkan depresi dan diabetes.",false
New Hampshire melaporkan cedera paru-paru pertama yang berhubungan dengan vaping.,true
Netanyahu mengancam perintah lockdown Israel dalam krisis virus corona.,true
"""Benzene"" ""tidak pernah terbukti berbahaya.""",false
Gelombang kolera menghantui masyarakat Yaman yang kelaparan dan kehilangan tempat tinggal.,true
Rumor bahwa raksasa ritel Costco Wholesale telah meminta semua toko untuk menghapus salinan “America: Imagine the World Without Her” oleh Dinesh D’Souza.,true
Kita membanjiri komunitas dengan begitu banyak senjata sehingga lebih mudah bagi remaja untuk membeli Glock daripada mendapatkan komputer atau bahkan buku.,false
E-mail membandingkan peternakan ramah lingkungan George W. Bush dengan rumah mewah Al Gore yang hemat energi.,true
Kerangka aneh yang ditemukan di gurun Atacama telah membingungkan para ilmuwan dan merupakan hibrida manusia-alien.,false
"Ben Shapiro men-tweet bahwa """"parade lelucon yang tak ada habisnya"""" tentang dia dan istrinya tidak mengganggunya, karena mereka berdua tahu ada """"hal yang jauh lebih penting dalam pernikahan daripada kepuasan seksual.""",false
"Olah raga, betapapun sederhananya, terbukti semakin bermanfaat bagi lansia",false
"""Gwen Moore Mengatakan Gubernur Wisconsin Scott Walker menghapuskan """"pemeriksaan kanker untuk wanita yang tidak memiliki asuransi"""" dan menawarkan """"tidak ada alternatif lain.""",false
"Pada bulan Juni 2020, Dewan Perwakilan Michigan mengesahkan undang-undang yang mengizinkan pemberi kerja untuk menggunakan microchip kepada pekerjanya secara sukarela.",false
Seorang wanita menggugat mantan pacarnya karena diam-diam menato setumpuk kotoran di punggungnya.,false
"Kacang tanah, selai kacang mungkin merupakan kunci untuk mencegah obesitas",false
Inhaler Anda mengawasi Anda: produsen obat berlomba untuk mendapatkan perangkat pintar.,true
Lembaga nonprofit menyumbangkan tempat tidur bayi untuk menyelamatkan bayi yang lahir mati.,true
Inspeksi terhadap pusat-pusat aborsi di sekitar Virginia telah menemukan banyak pelanggaran terhadap undang-undang izin orang tua … namun Gubernur Terry McAuliffe dan pemerintahannya tidak melakukan apa pun.,false
Biosimilar Samsung Bioepis dengan Herceptin dari Roche memenangkan persetujuan FDA.,true
"""McCain"" ""menentang penelitian sel induk.""",false
Rumah Sakit Jiwa menambah 56 spot baru.,true
Filipina menentang gereja untuk mendorong keluarga berencana.,true
Dokter Windsor bergabung dengan gerakan perawatan primer langsung.,true
Obat Pilihan Pengobatan Baru untuk Penyakit Mata Diabetik,false
CPR pengamat dapat meningkatkan peluang kelangsungan hidup ketika ambulans tertunda,true
"Penderitaan rumah sakit Philly mendorong janji bantuan, Sanders melakukan demonstrasi.",true
“Tidak ada negara lain” yang mengalami “gelombang kedua” COVID-19 “karena mereka tidak berusaha untuk menggulingkan Presiden pada bulan November.”,false
Ilmuwan Brazil mengidentifikasi nyamuk biasa sebagai sumber Zika.,true
"""Pengering tangan membunuh virus corona""",false
Krim cukur atau busa cukur mentol bermanfaat untuk kulit yang terbakar sinar matahari.,false
Seorang pekerja di perusahaan susu Inggris yang memproduksi Anchor Butter mencemari produk perusahaan tersebut dengan darah yang terinfeksi HIV.,false
VITAMIN D: SUPLEMEN TERKAIT DENGAN PENURUNAN BERAT BADAN PADA ANAK OVERWEIGHT DAN OBESE,false
Seorang gadis Texas berusia 14 tahun hamil karena vaksinasi flu.,false
"""Pembuat iklan televisi untuk sebuah perusahaan mobil begitu """"takut"""" dengan penampakan """"hantu"""" dalam rekaman aslinya sehingga iklan tersebut tidak pernah dirilis.""",false
Pernyataan tersebut mereproduksi tanggapan Presiden Obama mengenai penolakan terhadap rencana asuransi kesehatan para veterannya.,false
Menteri Luar Negeri AS John Kerry menyembunyikan hubungan kekeluargaan yang dekat dengan seorang pejabat Iran yang dengannya dia merundingkan perjanjian nuklir.,false
Telepon rumah yang terlepas dari dudukannya pada akhirnya akan melakukan panggilan sendiri ke 911.,false
Pil usus penginderaan gas mengalahkan diagnosis tes napas,false
"Jika kita melihat secara global, jumlah insiden teroris tidak meningkat secara signifikan.",false
"Seorang nenek Tiongkok berusia 103 tahun telah pulih sepenuhnya dari Covid-19 setelah dirawat selama 6 hari di Wuhan, Tiongkok",true
Trump vs Fauci: Naluri Presiden bertabrakan dengan sains.,true
"""Ron Fournier Berkata Mike Huckabee muncul di infomersial diabetes untuk mendukung""""penyembuhan dan perawatan yang tidak didukung oleh lembaga kesehatan.""",true
Shaheen mengumumkan undang-undang yang luas untuk mengatasi kecanduan.,true
Sebuah penelitian menetapkan bahwa tingkat kejadian tuberkulosis aktif di kalangan pengungsi di San Diego 100 kali lebih tinggi dibandingkan di wilayah lain di Amerika Serikat.,false
